"","acquisition_date","acquisitions"
"12261","2003-07-27",32
"12262","2003-07-28",37
"12263","2003-07-29",35
"12264","2003-07-30",28
"12265","2003-07-31",37
"12266","2003-08-01",48
"12267","2003-08-02",36
"12268","2003-08-03",41
"12269","2003-08-04",39
"12270","2003-08-05",28
"12271","2003-08-06",34
"12272","2003-08-07",39
"12273","2003-08-08",41
"12274","2003-08-09",43
"12275","2003-08-10",43
"12276","2003-08-11",43
"12277","2003-08-12",40
"12278","2003-08-13",41
"12279","2003-08-14",39
"12280","2003-08-15",36
"12281","2003-08-16",43
"12282","2003-08-17",40
"12283","2003-08-18",44
"12284","2003-08-19",28
"12285","2003-08-20",41
"12286","2003-08-21",27
"12287","2003-08-22",28
"12288","2003-08-23",28
"12289","2003-08-24",45
"12290","2003-08-25",45
"12291","2003-08-26",35
"12292","2003-08-27",31
"12293","2003-08-28",37
"12294","2003-08-29",41
"12295","2003-08-30",44
"12296","2003-08-31",36
"12297","2003-09-01",33
"12298","2003-09-02",36
"12299","2003-09-03",42
"12300","2003-09-04",37
"12301","2003-09-05",40
"12302","2003-09-06",46
"12303","2003-09-07",29
"12304","2003-09-08",38
"12305","2003-09-09",40
"12306","2003-09-10",46
"12307","2003-09-11",34
"12308","2003-09-12",37
"12309","2003-09-13",33
"12310","2003-09-14",36
"12311","2003-09-15",35
"12312","2003-09-16",38
"12313","2003-09-17",38
"12314","2003-09-18",48
"12315","2003-09-19",37
"12316","2003-09-20",41
"12317","2003-09-21",38
"12318","2003-09-22",36
"12319","2003-09-23",40
"12320","2003-09-24",30
"12321","2003-09-25",42
"12322","2003-09-26",39
"12323","2003-09-27",33
"12324","2003-09-28",34
"12325","2003-09-29",32
"12326","2003-09-30",45
"12327","2003-10-01",38
"12328","2003-10-02",33
"12329","2003-10-03",39
"12330","2003-10-04",31
"12331","2003-10-05",30
"12332","2003-10-06",35
"12333","2003-10-07",46
"12334","2003-10-08",35
"12335","2003-10-09",35
"12336","2003-10-10",32
"12337","2003-10-11",36
"12338","2003-10-12",23
"12339","2003-10-13",43
"12340","2003-10-14",31
"12341","2003-10-15",43
"12342","2003-10-16",30
"12343","2003-10-17",51
"12344","2003-10-18",44
"12345","2003-10-19",30
"12346","2003-10-20",40
"12347","2003-10-21",29
"12348","2003-10-22",39
"12349","2003-10-23",42
"12350","2003-10-24",41
"12351","2003-10-25",42
"12352","2003-10-26",43
"12353","2003-10-27",41
"12354","2003-10-28",42
"12355","2003-10-29",37
"12356","2003-10-30",47
"12357","2003-10-31",40
"12358","2003-11-01",50
"12359","2003-11-02",40
"12360","2003-11-03",36
"12361","2003-11-04",41
"12362","2003-11-05",49
"12363","2003-11-06",33
"12364","2003-11-07",41
"12365","2003-11-08",27
"12366","2003-11-09",39
"12367","2003-11-10",39
"12368","2003-11-11",48
"12369","2003-11-12",45
"12370","2003-11-13",43
"12371","2003-11-14",42
"12372","2003-11-15",40
"12373","2003-11-16",41
"12374","2003-11-17",28
"12375","2003-11-18",31
"12376","2003-11-19",33
"12377","2003-11-20",39
"12378","2003-11-21",34
"12379","2003-11-22",34
"12380","2003-11-23",33
"12381","2003-11-24",40
"12382","2003-11-25",32
"12383","2003-11-26",38
"12384","2003-11-27",47
"12385","2003-11-28",50
"12386","2003-11-29",30
"12387","2003-11-30",37
"12388","2003-12-01",40
"12389","2003-12-02",38
"12390","2003-12-03",37
"12391","2003-12-04",37
"12392","2003-12-05",33
"12393","2003-12-06",35
"12394","2003-12-07",33
"12395","2003-12-08",35
"12396","2003-12-09",37
"12397","2003-12-10",40
"12398","2003-12-11",33
"12399","2003-12-12",31
"12400","2003-12-13",43
"12401","2003-12-14",30
"12402","2003-12-15",44
"12403","2003-12-16",41
"12404","2003-12-17",43
"12405","2003-12-18",35
"12406","2003-12-19",40
"12407","2003-12-20",27
"12408","2003-12-21",42
"12409","2003-12-22",32
"12410","2003-12-23",33
"12411","2003-12-24",44
"12412","2003-12-25",45
"12413","2003-12-26",42
"12414","2003-12-27",46
"12415","2003-12-28",36
"12416","2003-12-29",46
"12417","2003-12-30",41
"12418","2003-12-31",40
"12419","2004-01-01",30
"12420","2004-01-02",38
"12421","2004-01-03",35
"12422","2004-01-04",36
"12423","2004-01-05",44
"12424","2004-01-06",47
"12425","2004-01-07",36
"12426","2004-01-08",34
"12427","2004-01-09",32
"12428","2004-01-10",24
"12429","2004-01-11",41
"12430","2004-01-12",25
"12431","2004-01-13",32
"12432","2004-01-14",36
"12433","2004-01-15",40
"12434","2004-01-16",33
"12435","2004-01-17",33
"12436","2004-01-18",47
"12437","2004-01-19",34
"12438","2004-01-20",45
"12439","2004-01-21",47
"12440","2004-01-22",33
"12441","2004-01-23",40
"12442","2004-01-24",58
"12443","2004-01-25",25
"12444","2004-01-26",34
"12445","2004-01-27",49
"12446","2004-01-28",22
"12447","2004-01-29",42
"12448","2004-01-30",36
"12449","2004-01-31",33
"12450","2004-02-01",47
"12451","2004-02-02",38
"12452","2004-02-03",41
"12453","2004-02-04",36
"12454","2004-02-05",32
"12455","2004-02-06",33
"12456","2004-02-07",30
"12457","2004-02-08",34
"12458","2004-02-09",41
"12459","2004-02-10",38
"12460","2004-02-11",33
"12461","2004-02-12",28
"12462","2004-02-13",26
"12463","2004-02-14",34
"12464","2004-02-15",31
"12465","2004-02-16",37
"12466","2004-02-17",45
"12467","2004-02-18",32
"12468","2004-02-19",47
"12469","2004-02-20",42
"12470","2004-02-21",36
"12471","2004-02-22",36
"12472","2004-02-23",35
"12473","2004-02-24",30
"12474","2004-02-25",43
"12475","2004-02-26",32
"12476","2004-02-27",31
"12477","2004-02-28",35
"12478","2004-02-29",35
"12479","2004-03-01",37
"12480","2004-03-02",40
"12481","2004-03-03",40
"12482","2004-03-04",40
"12483","2004-03-05",44
"12484","2004-03-06",40
"12485","2004-03-07",37
"12486","2004-03-08",44
"12487","2004-03-09",43
"12488","2004-03-10",49
"12489","2004-03-11",45
"12490","2004-03-12",44
"12491","2004-03-13",45
"12492","2004-03-14",35
"12493","2004-03-15",38
"12494","2004-03-16",40
"12495","2004-03-17",31
"12496","2004-03-18",43
"12497","2004-03-19",33
"12498","2004-03-20",43
"12499","2004-03-21",44
"12500","2004-03-22",33
"12501","2004-03-23",30
"12502","2004-03-24",44
"12503","2004-03-25",40
"12504","2004-03-26",30
"12505","2004-03-27",34
"12506","2004-03-28",38
"12507","2004-03-29",35
"12508","2004-03-30",34
"12509","2004-03-31",36
"12510","2004-04-01",38
"12511","2004-04-02",26
"12512","2004-04-03",29
"12513","2004-04-04",34
"12514","2004-04-05",37
"12515","2004-04-06",42
"12516","2004-04-07",35
"12517","2004-04-08",41
"12518","2004-04-09",51
"12519","2004-04-10",28
"12520","2004-04-11",29
"12521","2004-04-12",39
"12522","2004-04-13",21
"12523","2004-04-14",38
"12524","2004-04-15",36
"12525","2004-04-16",37
"12526","2004-04-17",40
"12527","2004-04-18",43
"12528","2004-04-19",38
"12529","2004-04-20",45
"12530","2004-04-21",27
"12531","2004-04-22",32
"12532","2004-04-23",35
"12533","2004-04-24",37
"12534","2004-04-25",40
"12535","2004-04-26",39
"12536","2004-04-27",29
"12537","2004-04-28",41
"12538","2004-04-29",44
"12539","2004-04-30",33
"12540","2004-05-01",40
"12541","2004-05-02",36
"12542","2004-05-03",37
"12543","2004-05-04",45
"12544","2004-05-05",29
"12545","2004-05-06",31
"12546","2004-05-07",35
"12547","2004-05-08",45
"12548","2004-05-09",34
"12549","2004-05-10",45
"12550","2004-05-11",36
"12551","2004-05-12",42
"12552","2004-05-13",38
"12553","2004-05-14",40
"12554","2004-05-15",39
"12555","2004-05-16",43
"12556","2004-05-17",45
"12557","2004-05-18",32
"12558","2004-05-19",40
"12559","2004-05-20",38
"12560","2004-05-21",41
"12561","2004-05-22",40
"12562","2004-05-23",40
"12563","2004-05-24",35
"12564","2004-05-25",44
"12565","2004-05-26",40
"12566","2004-05-27",38
"12567","2004-05-28",31
"12568","2004-05-29",34
"12569","2004-05-30",35
"12570","2004-05-31",44
"12571","2004-06-01",30
"12572","2004-06-02",29
"12573","2004-06-03",39
"12574","2004-06-04",33
"12575","2004-06-05",42
"12576","2004-06-06",40
"12577","2004-06-07",29
"12578","2004-06-08",38
"12579","2004-06-09",39
"12580","2004-06-10",43
"12581","2004-06-11",40
"12582","2004-06-12",38
"12583","2004-06-13",38
"12584","2004-06-14",37
"12585","2004-06-15",37
"12586","2004-06-16",32
"12587","2004-06-17",46
"12588","2004-06-18",37
"12589","2004-06-19",33
"12590","2004-06-20",50
"12591","2004-06-21",34
"12592","2004-06-22",32
"12593","2004-06-23",30
"12594","2004-06-24",37
"12595","2004-06-25",36
"12596","2004-06-26",31
"12597","2004-06-27",41
"12598","2004-06-28",46
"12599","2004-06-29",32
"12600","2004-06-30",42
"12601","2004-07-01",52
"12602","2004-07-02",37
"12603","2004-07-03",38
"12604","2004-07-04",33
"12605","2004-07-05",38
"12606","2004-07-06",49
"12607","2004-07-07",34
"12608","2004-07-08",39
"12609","2004-07-09",24
"12610","2004-07-10",40
"12611","2004-07-11",31
"12612","2004-07-12",33
"12613","2004-07-13",31
"12614","2004-07-14",38
"12615","2004-07-15",48
"12616","2004-07-16",38
"12617","2004-07-17",39
"12618","2004-07-18",36
"12619","2004-07-19",38
"12620","2004-07-20",36
"12621","2004-07-21",39
"12622","2004-07-22",42
"12623","2004-07-23",31
"12624","2004-07-24",38
"12625","2004-07-25",29
"12626","2004-07-26",31
"12627","2004-07-27",37
"12628","2004-07-28",40
"12629","2004-07-29",37
"12630","2004-07-30",39
"12631","2004-07-31",31
"12632","2004-08-01",29
"12633","2004-08-02",36
"12634","2004-08-03",43
"12635","2004-08-04",42
"12636","2004-08-05",40
"12637","2004-08-06",27
"12638","2004-08-07",39
"12639","2004-08-08",37
"12640","2004-08-09",45
"12641","2004-08-10",34
"12642","2004-08-11",30
"12643","2004-08-12",41
"12644","2004-08-13",31
"12645","2004-08-14",32
"12646","2004-08-15",46
"12647","2004-08-16",35
"12648","2004-08-17",38
"12649","2004-08-18",41
"12650","2004-08-19",50
"12651","2004-08-20",37
"12652","2004-08-21",43
"12653","2004-08-22",41
"12654","2004-08-23",29
"12655","2004-08-24",45
"12656","2004-08-25",45
"12657","2004-08-26",36
"12658","2004-08-27",29
"12659","2004-08-28",45
"12660","2004-08-29",35
"12661","2004-08-30",42
"12662","2004-08-31",33
"12663","2004-09-01",45
"12664","2004-09-02",32
"12665","2004-09-03",51
"12666","2004-09-04",35
"12667","2004-09-05",33
"12668","2004-09-06",31
"12669","2004-09-07",36
"12670","2004-09-08",33
"12671","2004-09-09",45
"12672","2004-09-10",27
"12673","2004-09-11",34
"12674","2004-09-12",37
"12675","2004-09-13",35
"12676","2004-09-14",42
"12677","2004-09-15",43
"12678","2004-09-16",45
"12679","2004-09-17",50
"12680","2004-09-18",34
"12681","2004-09-19",31
"12682","2004-09-20",35
"12683","2004-09-21",40
"12684","2004-09-22",22
"12685","2004-09-23",29
"12686","2004-09-24",33
"12687","2004-09-25",29
"12688","2004-09-26",31
"12689","2004-09-27",35
"12690","2004-09-28",37
"12691","2004-09-29",38
"12692","2004-09-30",50
"12693","2004-10-01",40
"12694","2004-10-02",38
"12695","2004-10-03",39
"12696","2004-10-04",34
"12697","2004-10-05",36
"12698","2004-10-06",41
"12699","2004-10-07",32
"12700","2004-10-08",43
"12701","2004-10-09",37
"12702","2004-10-10",43
"12703","2004-10-11",40
"12704","2004-10-12",33
"12705","2004-10-13",44
"12706","2004-10-14",50
"12707","2004-10-15",31
"12708","2004-10-16",44
"12709","2004-10-17",46
"12710","2004-10-18",45
"12711","2004-10-19",38
"12712","2004-10-20",33
"12713","2004-10-21",30
"12714","2004-10-22",32
"12715","2004-10-23",36
"12716","2004-10-24",48
"12717","2004-10-25",37
"12718","2004-10-26",35
"12719","2004-10-27",35
"12720","2004-10-28",47
"12721","2004-10-29",46
"12722","2004-10-30",47
"12723","2004-10-31",42
"12724","2004-11-01",52
"12725","2004-11-02",31
"12726","2004-11-03",30
"12727","2004-11-04",38
"12728","2004-11-05",36
"12729","2004-11-06",32
"12730","2004-11-07",34
"12731","2004-11-08",46
"12732","2004-11-09",46
"12733","2004-11-10",30
"12734","2004-11-11",34
"12735","2004-11-12",34
"12736","2004-11-13",39
"12737","2004-11-14",37
"12738","2004-11-15",36
"12739","2004-11-16",31
"12740","2004-11-17",44
"12741","2004-11-18",42
"12742","2004-11-19",41
"12743","2004-11-20",34
"12744","2004-11-21",33
"12745","2004-11-22",36
"12746","2004-11-23",28
"12747","2004-11-24",30
"12748","2004-11-25",48
"12749","2004-11-26",38
"12750","2004-11-27",34
"12751","2004-11-28",41
"12752","2004-11-29",40
"12753","2004-11-30",39
"12754","2004-12-01",38
"12755","2004-12-02",35
"12756","2004-12-03",34
"12757","2004-12-04",38
"12758","2004-12-05",42
"12759","2004-12-06",42
"12760","2004-12-07",38
"12761","2004-12-08",38
"12762","2004-12-09",34
"12763","2004-12-10",44
"12764","2004-12-11",30
"12765","2004-12-12",55
"12766","2004-12-13",32
"12767","2004-12-14",35
"12768","2004-12-15",43
"12769","2004-12-16",37
"12770","2004-12-17",44
"12771","2004-12-18",27
"12772","2004-12-19",49
"12773","2004-12-20",35
"12774","2004-12-21",40
"12775","2004-12-22",30
"12776","2004-12-23",38
"12777","2004-12-24",29
"12778","2004-12-25",45
"12779","2004-12-26",54
"12780","2004-12-27",38
"12781","2004-12-28",33
"12782","2004-12-29",36
"12783","2004-12-30",37
"12784","2004-12-31",40
"12785","2005-01-01",50
"12786","2005-01-02",41
"12787","2005-01-03",34
"12788","2005-01-04",39
"12789","2005-01-05",38
"12790","2005-01-06",33
"12791","2005-01-07",46
"12792","2005-01-08",30
"12793","2005-01-09",42
"12794","2005-01-10",32
"12795","2005-01-11",38
"12796","2005-01-12",42
"12797","2005-01-13",36
"12798","2005-01-14",36
"12799","2005-01-15",43
"12800","2005-01-16",39
"12801","2005-01-17",39
"12802","2005-01-18",39
"12803","2005-01-19",31
"12804","2005-01-20",40
"12805","2005-01-21",44
"12806","2005-01-22",33
"12807","2005-01-23",46
"12808","2005-01-24",40
"12809","2005-01-25",34
"12810","2005-01-26",42
"12811","2005-01-27",45
"12812","2005-01-28",49
"12813","2005-01-29",41
"12814","2005-01-30",43
"12815","2005-01-31",32
"12816","2005-02-01",49
"12817","2005-02-02",27
"12818","2005-02-03",33
"12819","2005-02-04",39
"12820","2005-02-05",42
"12821","2005-02-06",34
"12822","2005-02-07",43
"12823","2005-02-08",20
"12824","2005-02-09",47
"12825","2005-02-10",34
"12826","2005-02-11",41
"12827","2005-02-12",31
"12828","2005-02-13",25
"12829","2005-02-14",37
"12830","2005-02-15",45
"12831","2005-02-16",49
"12832","2005-02-17",29
"12833","2005-02-18",48
"12834","2005-02-19",38
"12835","2005-02-20",39
"12836","2005-02-21",39
"12837","2005-02-22",47
"12838","2005-02-23",32
"12839","2005-02-24",35
"12840","2005-02-25",46
"12841","2005-02-26",41
"12842","2005-02-27",46
"12843","2005-02-28",40
"12844","2005-03-01",42
"12845","2005-03-02",45
"12846","2005-03-03",39
"12847","2005-03-04",34
"12848","2005-03-05",37
"12849","2005-03-06",50
"12850","2005-03-07",32
"12851","2005-03-08",43
"12852","2005-03-09",48
"12853","2005-03-10",43
"12854","2005-03-11",37
"12855","2005-03-12",37
"12856","2005-03-13",39
"12857","2005-03-14",39
"12858","2005-03-15",34
"12859","2005-03-16",50
"12860","2005-03-17",31
"12861","2005-03-18",32
"12862","2005-03-19",33
"12863","2005-03-20",40
"12864","2005-03-21",45
"12865","2005-03-22",37
"12866","2005-03-23",32
"12867","2005-03-24",41
"12868","2005-03-25",36
"12869","2005-03-26",48
"12870","2005-03-27",43
"12871","2005-03-28",22
"12872","2005-03-29",38
"12873","2005-03-30",35
"12874","2005-03-31",41
"12875","2005-04-01",36
"12876","2005-04-02",38
"12877","2005-04-03",36
"12878","2005-04-04",27
"12879","2005-04-05",27
"12880","2005-04-06",36
"12881","2005-04-07",39
"12882","2005-04-08",30
"12883","2005-04-09",37
"12884","2005-04-10",42
"12885","2005-04-11",39
"12886","2005-04-12",34
"12887","2005-04-13",47
"12888","2005-04-14",35
"12889","2005-04-15",32
"12890","2005-04-16",39
"12891","2005-04-17",40
"12892","2005-04-18",34
"12893","2005-04-19",39
"12894","2005-04-20",43
"12895","2005-04-21",50
"12896","2005-04-22",27
"12897","2005-04-23",43
"12898","2005-04-24",32
"12899","2005-04-25",34
"12900","2005-04-26",42
"12901","2005-04-27",28
"12902","2005-04-28",27
"12903","2005-04-29",40
"12904","2005-04-30",41
"12905","2005-05-01",36
"12906","2005-05-02",42
"12907","2005-05-03",36
"12908","2005-05-04",30
"12909","2005-05-05",44
"12910","2005-05-06",38
"12911","2005-05-07",29
"12912","2005-05-08",44
"12913","2005-05-09",33
"12914","2005-05-10",32
"12915","2005-05-11",38
"12916","2005-05-12",36
"12917","2005-05-13",38
"12918","2005-05-14",40
"12919","2005-05-15",39
"12920","2005-05-16",38
"12921","2005-05-17",49
"12922","2005-05-18",42
"12923","2005-05-19",43
"12924","2005-05-20",31
"12925","2005-05-21",33
"12926","2005-05-22",40
"12927","2005-05-23",34
"12928","2005-05-24",45
"12929","2005-05-25",33
"12930","2005-05-26",32
"12931","2005-05-27",36
"12932","2005-05-28",40
"12933","2005-05-29",39
"12934","2005-05-30",32
"12935","2005-05-31",42
"12936","2005-06-01",42
"12937","2005-06-02",38
"12938","2005-06-03",45
"12939","2005-06-04",40
"12940","2005-06-05",34
"12941","2005-06-06",38
"12942","2005-06-07",39
"12943","2005-06-08",36
"12944","2005-06-09",36
"12945","2005-06-10",38
"12946","2005-06-11",30
"12947","2005-06-12",43
"12948","2005-06-13",30
"12949","2005-06-14",31
"12950","2005-06-15",39
"12951","2005-06-16",42
"12952","2005-06-17",37
"12953","2005-06-18",39
"12954","2005-06-19",31
"12955","2005-06-20",48
"12956","2005-06-21",43
"12957","2005-06-22",42
"12958","2005-06-23",36
"12959","2005-06-24",26
"12960","2005-06-25",41
"12961","2005-06-26",32
"12962","2005-06-27",44
"12963","2005-06-28",45
"12964","2005-06-29",27
"12965","2005-06-30",37
"12966","2005-07-01",29
"12967","2005-07-02",39
"12968","2005-07-03",51
"12969","2005-07-04",32
"12970","2005-07-05",41
"12971","2005-07-06",49
"12972","2005-07-07",42
"12973","2005-07-08",32
"12974","2005-07-09",45
"12975","2005-07-10",37
"12976","2005-07-11",42
"12977","2005-07-12",43
"12978","2005-07-13",32
"12979","2005-07-14",39
"12980","2005-07-15",53
"12981","2005-07-16",37
"12982","2005-07-17",40
"12983","2005-07-18",35
"12984","2005-07-19",40
"12985","2005-07-20",38
"12986","2005-07-21",51
"12987","2005-07-22",39
"12988","2005-07-23",47
"12989","2005-07-24",44
"12990","2005-07-25",32
"12991","2005-07-26",41
"12992","2005-07-27",46
"12993","2005-07-28",41
"12994","2005-07-29",40
"12995","2005-07-30",32
"12996","2005-07-31",43
"12997","2005-08-01",33
"12998","2005-08-02",40
"12999","2005-08-03",34
"13000","2005-08-04",51
"13001","2005-08-05",34
"13002","2005-08-06",30
"13003","2005-08-07",46
"13004","2005-08-08",40
"13005","2005-08-09",33
"13006","2005-08-10",25
"13007","2005-08-11",29
"13008","2005-08-12",41
"13009","2005-08-13",36
"13010","2005-08-14",28
"13011","2005-08-15",38
"13012","2005-08-16",41
"13013","2005-08-17",33
"13014","2005-08-18",36
"13015","2005-08-19",36
"13016","2005-08-20",34
"13017","2005-08-21",41
"13018","2005-08-22",31
"13019","2005-08-23",42
"13020","2005-08-24",30
"13021","2005-08-25",47
"13022","2005-08-26",40
"13023","2005-08-27",31
"13024","2005-08-28",34
"13025","2005-08-29",47
"13026","2005-08-30",42
"13027","2005-08-31",34
"13028","2005-09-01",40
"13029","2005-09-02",47
"13030","2005-09-03",46
"13031","2005-09-04",31
"13032","2005-09-05",19
"13033","2005-09-06",44
"13034","2005-09-07",33
"13035","2005-09-08",41
"13036","2005-09-09",28
"13037","2005-09-10",36
"13038","2005-09-11",36
"13039","2005-09-12",30
"13040","2005-09-13",35
"13041","2005-09-14",32
"13042","2005-09-15",45
"13043","2005-09-16",26
"13044","2005-09-17",37
"13045","2005-09-18",42
"13046","2005-09-19",39
"13047","2005-09-20",38
"13048","2005-09-21",49
"13049","2005-09-22",28
"13050","2005-09-23",44
"13051","2005-09-24",41
"13052","2005-09-25",44
"13053","2005-09-26",33
"13054","2005-09-27",38
"13055","2005-09-28",47
"13056","2005-09-29",26
"13057","2005-09-30",42
"13058","2005-10-01",38
"13059","2005-10-02",33
"13060","2005-10-03",37
